     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.001,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         1,   0.001,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         0,   0.000,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         1,   0.001,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
     14609,         0,      2115,   0.010,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         0,   0.001,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         0,   0.000,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         1,   0.001,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         0,   0.000,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         0,   0.001,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         1,   0.001,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
     13585,         0,       720,   0.010,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         0,   0.000,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         1,   0.001,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         0,   0.001,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         0,   0.000,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         1,   0.001,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         0,   0.000,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         1,   0.001,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         1,   0.001,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         1,   0.001,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         0,   0.001,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         1,   0.001,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         1,   0.001,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         0,   0.001,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
         1,         0,         0,   0.001,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         1,   0.001,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         0,   0.001,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         0,   0.001,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
         1,         0,         0,   0.001,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
         1,         0,         0,   0.001,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
         1,         0,         0,   0.001,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
         1,         0,         1,   0.000,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
         1,         0,         0,   0.001,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
     14608,         0,      1491,   0.014,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
     13584,         0,      3128,   0.014,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
     14608,         0,       774,   0.014,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
     19456,         0,      2830,   0.014,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
     10512,         0,      6800,   0.014,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
     12560,         0,      2941,   0.014,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
     11536,         0,      1441,   0.014,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
      9488,         0,      4596,   0.014,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
     14608,         0,      2222,   0.014,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
     11536,         0,       590,   0.014,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
     11536,         0,      1392,   0.014,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
     10512,         0,      1061,   0.014,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
     10512,         0,       548,   0.014,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
     13584,         0,      1407,   0.014,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
     11536,         0,      1662,   0.014,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
      8464,         0,       542,   0.014,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
      9488,         0,       467,   0.014,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
      8464,         0,      2322,   0.014,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
      8464,         0,      1030,   0.014,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
     14608,         0,      5948,   0.014,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
      8464,         0,      1217,   0.014,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
      9488,         0,       940,   0.014,PostSelectionSampler,5b4e802b1cddd80404e4f4acd1e33d3cbc552bbb7e92d5cfb097441c5ef4a73d,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
     14336,         0,       745,   0.014,PostSelectionSampler,a126582c5408a0d7704eb87ba7c30fa85456f6468de2fa0dbfa4c5b6c94630ad,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
     13584,         0,      5602,   0.014,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
      8464,         0,      1974,   0.014,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
      8464,         0,      5537,   0.014,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
      8464,         0,      1509,   0.014,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
     13584,         0,      1933,   0.014,PostSelectionSampler,f88ed30557d518eec7ddfcfbfdbf7745f7d33e39af0ef7dc69f77f720c8f855b,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
     10512,         0,      5057,   0.014,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
      8464,         0,      2340,   0.015,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
      9489,         0,      6232,   0.010,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
      7440,         0,      5389,   0.014,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
      7441,         0,       487,   0.010,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
      7440,         0,      3622,   0.014,PostSelectionSampler,982b9e33303faa9109987c8b9453091c61f8bb3aff6b7f8cb002205f823d003f,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
     13584,         0,      3252,   0.014,PostSelectionSampler,cfce43d19c316cf0744f0b984ca6f98f1e76facdc1c65527e43e9910d8402e91,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
     10512,         0,      1931,   0.014,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
      9488,         0,      6942,   0.014,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
     13584,         0,      5598,   0.014,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
     11536,         0,      4730,   0.014,PostSelectionSampler,90e97de366ab10f04db8d592fe01f40ef81f6df8f2cd83e67952328a07aea434,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.001}",
      9488,         0,      6946,   0.014,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
      7441,         0,      2062,   0.010,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
      7440,         0,      2106,   0.014,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
     13584,         0,      8930,   0.014,PostSelectionSampler,41175f95e7278ec937a40a024a7e236c688d4e4333d0d481c0a68b9d727419fc,"{""c"":""expansion-rotated-HXY-d3-d5"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
      9488,         0,      2641,   0.014,PostSelectionSampler,99dbf6db4925636ff06e02d6dc2a088314a71776d00c701ae0037cc3a8b1f1f0,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0005}",
     11536,         0,      8414,   0.014,PostSelectionSampler,c58aa4226c2d121460050f15a324f5ea1331c4980be61a5f7d886ca18d0f018b,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.002}",
      8464,         0,       520,   0.014,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
      9488,         0,      1140,   0.014,PostSelectionSampler,06b086ee5e3e7cf34434a106041d7bb8b6be34aff6692971561ce182a322e674,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0002}",
      9488,         0,      1695,   0.013,PostSelectionSampler,02f1587dcea8c00a6d7c911b187b387d7533954b921f2d812db24226adc5a8ab,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0003}",
      9488,         0,       601,   0.014,PostSelectionSampler,de17905df5b9e20a63574fcaeae8462ce65a4fcbd503873c5a17aeb3e23259a1,"{""c"":""expansion-rotated-HXY-d3-d5-with-syndromes"",""d1"":3,""d2"":5,""noise"":""uniform_atoms"",""p"":0.0001}",
